engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,90.0,83,0,0,0,1,70,68,1.000000
ns3,90.0,84,1,0,1,1,71,69,1.000000
ns3,90.0,85,1,0,1,1,72,70,1.000000
ns3,90.0,86,1,0,1,1,73,71,1.000000
ns3,90.0,87,1,0,1,1,74,72,1.000000
ns3,90.0,88,1,0,1,1,75,73,1.000000
ns3,90.0,89,1,0,1,1,76,74,1.000000
ns3,90.0,90,1,0,1,1,77,75,1.000000
ns3,90.0,91,0,0,0,1,77,75,1.000000
ns3,90.0,92,1,0,1,1,78,76,1.000000
ns3,90.0,93,1,0,1,1,79,77,1.000000
ns3,90.0,94,1,0,1,1,80,78,1.000000
ns3,90.0,95,1,0,1,1,81,79,1.000000
ns3,90.0,96,1,0,1,1,82,80,1.000000
ns3,90.0,97,1,0,1,1,83,81,1.000000
ns3,90.0,98,1,0,1,1,84,82,1.000000
ns3,90.0,99,1,0,1,1,85,83,1.000000
ns3,90.0,100,0,0,0,1,85,83,1.000000
ns3,90.0,101,1,0,1,1,86,84,1.000000
ns3,90.0,102,0,0,0,1,86,84,1.000000
ns3,90.0,103,1,0,1,1,87,85,1.000000
ns3,90.0,104,1,0,1,1,88,86,1.000000
ns3,90.0,105,1,0,1,1,89,87,1.000000
ns3,90.0,106,1,0,1,1,90,88,1.000000
ns3,90.0,107,1,0,1,1,91,89,1.000000
ns3,90.0,108,1,0,1,1,92,90,1.000000
ns3,90.0,109,1,0,1,1,93,91,1.000000
ns3,90.0,110,1,0,1,1,94,92,1.000000
ns3,90.0,111,0,0,0,1,94,92,1.000000
ns3,90.0,112,1,0,1,1,95,93,1.000000
ns3,90.0,113,1,0,1,1,96,94,1.000000
ns3,90.0,114,1,0,1,1,97,95,1.000000
ns3,90.0,115,1,0,1,1,98,96,1.000000
ns3,90.0,116,0,0,0,1,98,96,1.000000
ns3,90.0,117,1,0,1,1,99,97,1.000000
ns3,90.0,118,0,0,0,1,99,97,1.000000
ns3,90.0,119,1,0,1,1,100,98,1.000000
ns3,90.0,120,1,0,1,1,101,99,1.000000
ns3,90.0,121,1,0,1,1,102,100,1.000000
ns3,90.0,122,1,0,1,1,103,101,1.000000
ns3,90.0,123,1,0,1,1,104,102,1.000000
ns3,90.0,124,1,0,1,1,105,103,1.000000
ns3,90.0,125,1,0,1,1,106,104,1.000000
ns3,90.0,126,1,0,1,1,107,105,1.000000
ns3,90.0,127,1,0,1,1,108,106,1.000000
ns3,90.0,128,0,0,0,1,108,106,1.000000
ns3,90.0,129,1,0,1,1,109,107,1.000000
ns3,90.0,130,1,0,1,1,110,108,1.000000
ns3,90.0,131,1,0,1,1,111,109,1.000000
ns3,90.0,132,1,0,1,1,112,110,1.000000
ns3,90.0,133,1,0,1,1,113,111,1.000000
ns3,90.0,134,1,0,1,1,114,112,1.000000
ns3,90.0,135,1,0,1,1,115,113,1.000000
ns3,90.0,136,0,0,0,1,115,113,1.000000
ns3,90.0,137,1,0,1,1,116,114,1.000000
ns3,90.0,138,1,0,1,1,117,115,1.000000
ns3,90.0,139,1,0,1,1,118,116,1.000000
ns3,90.0,140,1,0,1,1,119,117,1.000000
ns3,90.0,141,1,0,1,1,120,118,1.000000
ns3,90.0,142,1,0,1,1,121,119,1.000000
ns3,90.0,143,1,0,1,1,122,120,1.000000
ns3,90.0,144,1,0,1,1,123,121,1.000000
ns3,90.0,145,1,0,1,1,124,122,1.000000
ns3,90.0,146,1,0,1,1,125,123,1.000000
ns3,90.0,147,1,0,1,1,126,124,1.000000
ns3,90.0,148,1,0,1,1,127,125,1.000000
ns3,90.0,149,0,0,0,1,127,125,1.000000
ns3,90.0,150,0,0,0,1,127,125,1.000000
ns3,90.0,151,1,0,1,1,128,126,1.000000
ns3,90.0,152,1,0,1,1,129,127,1.000000
ns3,90.0,153,1,0,1,1,130,128,1.000000
ns3,90.0,154,0,0,0,1,130,128,1.000000
ns3,90.0,155,1,0,1,1,131,129,1.000000
ns3,90.0,156,1,0,1,1,132,130,1.000000
ns3,90.0,157,1,0,1,1,133,131,1.000000
ns3,90.0,158,1,0,1,1,134,132,1.000000
ns3,90.0,159,1,0,1,1,135,133,1.000000
ns3,90.0,160,1,0,1,1,136,134,1.000000
ns3,90.0,161,1,0,1,1,137,135,1.000000
ns3,90.0,162,1,0,1,1,138,136,1.000000
ns3,90.0,163,1,0,1,1,139,137,1.000000
ns3,90.0,164,1,0,1,1,140,138,1.000000
ns3,90.0,165,1,0,1,1,141,139,1.000000
ns3,90.0,166,1,0,1,1,142,140,1.000000
ns3,90.0,167,0,0,0,1,142,140,1.000000
ns3,90.0,168,1,0,1,1,143,141,1.000000
ns3,90.0,169,1,0,1,1,144,142,1.000000
ns3,90.0,170,1,0,1,1,145,143,1.000000
ns3,90.0,171,1,0,1,1,146,144,1.000000
ns3,90.0,172,1,0,1,1,147,145,1.000000
ns3,90.0,173,1,0,1,1,148,146,1.000000
ns3,90.0,174,1,0,1,1,149,147,1.000000
ns3,90.0,175,1,0,1,1,150,148,1.000000
ns3,90.0,176,1,0,1,1,151,149,1.000000
ns3,90.0,177,1,0,1,1,152,150,1.000000
ns3,90.0,178,1,0,1,1,153,151,1.000000
ns3,90.0,179,1,0,1,1,154,152,1.000000
ns3,90.0,180,1,0,1,1,155,153,1.000000
ns3,90.0,181,1,0,1,1,156,154,1.000000
ns3,90.0,182,1,0,1,1,157,155,1.000000
ns3,90.0,183,1,0,1,1,158,156,1.000000
ns3,90.0,184,1,0,1,1,159,157,1.000000
ns3,90.0,185,1,0,1,1,160,158,1.000000
ns3,90.0,186,1,0,1,1,161,159,1.000000
ns3,90.0,187,1,0,1,1,162,160,1.000000
ns3,90.0,188,1,0,1,1,163,161,1.000000
ns3,90.0,189,0,0,0,1,163,161,1.000000
ns3,90.0,190,1,0,1,1,164,162,1.000000
ns3,90.0,191,1,0,1,1,165,163,1.000000
ns3,90.0,192,1,0,1,1,166,164,1.000000
ns3,90.0,193,1,0,1,1,167,165,1.000000
ns3,90.0,194,1,0,1,1,168,166,1.000000
ns3,90.0,195,0,0,0,1,168,166,1.000000
ns3,90.0,196,1,0,1,1,169,167,1.000000
ns3,90.0,197,1,0,1,1,170,168,1.000000
ns3,90.0,198,1,0,1,1,171,169,1.000000
ns3,90.0,199,1,0,1,1,172,170,1.000000
ns3,90.0,200,0,0,0,1,172,170,1.000000
