engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,90.0,1,1,0,1,1,1,1,1.000000
ns3,90.0,2,1,0,1,1,2,2,1.000000
ns3,90.0,3,1,1,0,1,3,2,0.962963
ns3,90.0,4,1,0,1,1,4,3,0.996094
ns3,90.0,5,1,0,1,1,5,4,0.999680
ns3,90.0,6,1,0,1,1,6,5,0.999979
ns3,90.0,7,1,0,1,1,7,6,0.999999
ns3,90.0,8,1,1,0,1,8,6,0.999985
ns3,90.0,9,1,0,1,1,9,7,0.999999
ns3,90.0,10,1,0,1,1,10,8,1.000000
ns3,90.0,11,1,0,1,1,11,9,1.000000
ns3,90.0,12,1,1,0,1,12,9,1.000000
ns3,90.0,13,1,0,1,1,13,10,1.000000
ns3,90.0,14,1,0,1,1,14,11,1.000000
ns3,90.0,15,1,0,1,1,15,12,1.000000
ns3,90.0,16,1,0,1,1,16,13,1.000000
ns3,90.0,17,1,0,1,1,17,14,1.000000
ns3,90.0,18,1,0,1,1,18,15,1.000000
ns3,90.0,19,1,0,1,1,19,16,1.000000
ns3,90.0,20,1,1,0,1,20,16,1.000000
ns3,90.0,21,1,0,1,1,21,17,1.000000
ns3,90.0,22,1,0,1,1,22,18,1.000000
ns3,90.0,23,1,0,1,1,23,19,1.000000
ns3,90.0,24,1,0,1,1,24,20,1.000000
ns3,90.0,25,1,0,1,1,25,21,1.000000
ns3,90.0,26,1,0,1,1,26,22,1.000000
ns3,90.0,27,1,0,1,1,27,23,1.000000
ns3,90.0,28,1,0,1,1,28,24,1.000000
ns3,90.0,29,1,0,1,1,29,25,1.000000
ns3,90.0,30,1,0,1,1,30,26,1.000000
ns3,90.0,31,1,0,1,1,31,27,1.000000
ns3,90.0,32,1,0,1,1,32,28,1.000000
ns3,90.0,33,1,0,1,1,33,29,1.000000
ns3,90.0,34,1,0,1,1,34,30,1.000000
ns3,90.0,35,1,1,0,1,35,30,1.000000
ns3,90.0,36,1,0,1,1,36,31,1.000000
ns3,90.0,37,1,0,1,1,37,32,1.000000
ns3,90.0,38,1,0,1,1,38,33,1.000000
ns3,90.0,39,1,0,1,1,39,34,1.000000
ns3,90.0,40,1,0,1,1,40,35,1.000000
ns3,90.0,41,1,1,0,1,41,35,1.000000
ns3,90.0,42,1,0,1,1,42,36,1.000000
ns3,90.0,43,1,0,1,1,43,37,1.000000
ns3,90.0,44,1,0,1,1,44,38,1.000000
ns3,90.0,45,1,0,1,1,45,39,1.000000
ns3,90.0,46,1,1,0,1,46,39,1.000000
ns3,90.0,47,1,0,1,1,47,40,1.000000
ns3,90.0,48,0,0,0,1,47,40,1.000000
ns3,90.0,49,1,0,1,1,48,41,1.000000
ns3,90.0,50,1,0,1,1,49,42,1.000000
ns3,90.0,51,1,0,1,1,50,43,1.000000
ns3,90.0,52,1,0,1,1,51,44,1.000000
ns3,90.0,53,1,0,1,1,52,45,1.000000
ns3,90.0,54,1,0,1,1,53,46,1.000000
ns3,90.0,55,1,0,1,1,54,47,1.000000
ns3,90.0,56,1,0,1,1,55,48,1.000000
ns3,90.0,57,1,0,1,1,56,49,1.000000
ns3,90.0,58,1,0,1,1,57,50,1.000000
ns3,90.0,59,1,0,1,1,58,51,1.000000
ns3,90.0,60,1,1,0,1,59,51,1.000000
ns3,90.0,61,1,0,1,1,60,52,1.000000
ns3,90.0,62,1,0,1,1,61,53,1.000000
ns3,90.0,63,1,1,0,1,62,53,1.000000
ns3,90.0,64,1,0,1,1,63,54,1.000000
ns3,90.0,65,1,0,1,1,64,55,1.000000
ns3,90.0,66,1,1,0,1,65,55,1.000000
ns3,90.0,67,1,0,1,1,66,56,1.000000
ns3,90.0,68,1,0,1,1,67,57,1.000000
ns3,90.0,69,1,0,1,1,68,58,1.000000
ns3,90.0,70,1,0,1,1,69,59,1.000000
ns3,90.0,71,1,0,1,1,70,60,1.000000
ns3,90.0,72,1,0,1,1,71,61,1.000000
ns3,90.0,73,0,0,0,1,71,61,1.000000
ns3,90.0,74,1,0,1,1,72,62,1.000000
ns3,90.0,75,0,0,0,1,72,62,1.000000
ns3,90.0,76,1,0,1,1,73,63,1.000000
ns3,90.0,77,1,0,1,1,74,64,1.000000
ns3,90.0,78,1,0,1,1,75,65,1.000000
ns3,90.0,79,1,0,1,1,76,66,1.000000
ns3,90.0,80,1,0,1,1,77,67,1.000000
ns3,90.0,81,1,0,1,1,78,68,1.000000
ns3,90.0,82,0,0,0,1,78,68,1.000000
