engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,30.0,1,0,1,0,0,0,0,0.000000
ns3,30.0,2,1,1,0,0,1,0,0.000000
ns3,30.0,3,1,0,1,1,2,1,0.750000
ns3,30.0,4,0,1,0,1,2,1,0.750000
ns3,30.0,5,0,1,0,1,2,1,0.750000
ns3,30.0,6,1,0,1,1,3,2,0.962963
ns3,30.0,7,1,0,1,1,4,3,0.996094
ns3,30.0,8,1,1,0,1,5,3,0.989760
ns3,30.0,9,1,1,0,1,6,3,0.984375
ns3,30.0,10,1,0,1,1,7,4,0.997344
ns3,30.0,11,1,0,1,1,8,5,0.999609
ns3,30.0,12,1,1,0,1,9,5,0.999323
ns3,30.0,13,1,1,0,1,10,5,0.999023
ns3,30.0,14,1,0,1,1,11,6,0.999829
ns3,30.0,15,1,0,1,1,12,7,0.999973
ns3,30.0,16,1,1,0,1,13,7,0.999957
ns3,30.0,17,0,1,0,1,13,7,0.999957
ns3,30.0,18,0,1,0,1,13,7,0.999957
ns3,30.0,19,1,1,0,1,14,7,0.999939
ns3,30.0,20,0,0,0,1,14,7,0.999939
ns3,30.0,21,1,1,0,1,15,7,0.999920
ns3,30.0,22,1,0,1,1,16,8,0.999985
ns3,30.0,23,1,1,0,1,17,8,0.999980
ns3,30.0,24,0,1,0,1,17,8,0.999980
ns3,30.0,25,0,1,0,1,17,8,0.999980
ns3,30.0,26,1,1,0,1,18,8,0.999975
ns3,30.0,27,1,1,0,1,19,8,0.999969
ns3,30.0,28,1,0,1,1,20,9,0.999994
ns3,30.0,29,1,0,1,1,21,10,0.999999
ns3,30.0,30,1,0,1,1,22,11,1.000000
ns3,30.0,31,1,0,1,1,23,12,1.000000
ns3,30.0,32,0,1,0,1,23,12,1.000000
ns3,30.0,33,1,1,0,1,24,12,1.000000
ns3,30.0,34,1,1,0,1,25,12,1.000000
ns3,30.0,35,1,1,0,1,26,12,1.000000
ns3,30.0,36,1,1,0,1,27,12,1.000000
ns3,30.0,37,1,0,1,1,28,13,1.000000
ns3,30.0,38,1,1,0,1,29,13,1.000000
ns3,30.0,39,1,1,0,1,30,13,1.000000
ns3,30.0,40,1,0,1,1,31,14,1.000000
ns3,30.0,41,1,0,1,1,32,15,1.000000
ns3,30.0,42,1,0,1,1,33,16,1.000000
ns3,30.0,43,1,1,0,1,34,16,1.000000
ns3,30.0,44,1,0,1,1,35,17,1.000000
ns3,30.0,45,1,0,1,1,36,18,1.000000
ns3,30.0,46,1,1,0,1,37,18,1.000000
ns3,30.0,47,1,0,1,1,38,19,1.000000
ns3,30.0,48,1,1,0,1,39,19,1.000000
ns3,30.0,49,1,0,1,1,40,20,1.000000
ns3,30.0,50,1,1,0,1,41,20,1.000000
ns3,30.0,51,1,0,1,1,42,21,1.000000
ns3,30.0,52,1,0,1,1,43,22,1.000000
ns3,30.0,53,1,1,0,1,44,22,1.000000
ns3,30.0,54,1,1,0,1,45,22,1.000000
ns3,30.0,55,0,1,0,1,45,22,1.000000
ns3,30.0,56,1,0,1,1,46,23,1.000000
ns3,30.0,57,0,1,0,1,46,23,1.000000
ns3,30.0,58,1,1,0,1,47,23,1.000000
ns3,30.0,59,1,1,0,1,48,23,1.000000
ns3,30.0,60,1,1,0,1,49,23,1.000000
ns3,30.0,61,1,1,0,1,50,23,1.000000
ns3,30.0,62,0,1,0,1,50,23,1.000000
ns3,30.0,63,1,0,1,1,51,24,1.000000
ns3,30.0,64,1,1,0,1,52,24,1.000000
ns3,30.0,65,1,1,0,1,53,24,1.000000
ns3,30.0,66,0,0,0,1,53,24,1.000000
ns3,30.0,67,1,0,1,1,54,25,1.000000
ns3,30.0,68,1,1,0,1,55,25,1.000000
ns3,30.0,69,1,1,0,1,56,25,1.000000
ns3,30.0,70,1,0,1,1,57,26,1.000000
ns3,30.0,71,1,0,1,1,58,27,1.000000
ns3,30.0,72,0,1,0,1,58,27,1.000000
ns3,30.0,73,0,0,0,1,58,27,1.000000
ns3,30.0,74,1,0,1,1,59,28,1.000000
ns3,30.0,75,1,0,1,1,60,29,1.000000
ns3,30.0,76,0,0,0,1,60,29,1.000000
ns3,30.0,77,1,0,1,1,61,30,1.000000
ns3,30.0,78,1,1,0,1,62,30,1.000000
ns3,30.0,79,0,0,0,1,62,30,1.000000
ns3,30.0,80,1,0,1,1,63,31,1.000000
ns3,30.0,81,0,1,0,1,63,31,1.000000
ns3,30.0,82,1,0,1,1,64,32,1.000000
ns3,30.0,83,1,1,0,1,65,32,1.000000
ns3,30.0,84,1,0,1,1,66,33,1.000000
ns3,30.0,85,1,1,0,1,67,33,1.000000
ns3,30.0,86,0,0,0,1,67,33,1.000000
ns3,30.0,87,0,1,0,1,67,33,1.000000
ns3,30.0,88,0,1,0,1,67,33,1.000000
ns3,30.0,89,1,1,0,1,68,33,1.000000
ns3,30.0,90,1,0,1,1,69,34,1.000000
ns3,30.0,91,0,0,0,1,69,34,1.000000
ns3,30.0,92,0,1,0,1,69,34,1.000000
ns3,30.0,93,1,0,1,1,70,35,1.000000
ns3,30.0,94,1,1,0,1,71,35,1.000000
ns3,30.0,95,1,0,1,1,72,36,1.000000
ns3,30.0,96,1,0,1,1,73,37,1.000000
ns3,30.0,97,1,0,1,1,74,38,1.000000
ns3,30.0,98,0,1,0,1,74,38,1.000000
ns3,30.0,99,1,0,1,1,75,39,1.000000
ns3,30.0,100,1,1,0,1,76,39,1.000000
ns3,30.0,101,0,0,0,1,76,39,1.000000
ns3,30.0,102,1,1,0,1,77,39,1.000000
ns3,30.0,103,1,1,0,1,78,39,1.000000
ns3,30.0,104,1,0,1,1,79,40,1.000000
ns3,30.0,105,1,1,0,1,80,40,1.000000
ns3,30.0,106,0,0,0,1,80,40,1.000000
ns3,30.0,107,0,1,0,1,80,40,1.000000
ns3,30.0,108,1,1,0,1,81,40,1.000000
ns3,30.0,109,1,1,0,1,82,40,1.000000
ns3,30.0,110,1,1,0,1,83,40,1.000000
ns3,30.0,111,1,1,0,1,84,40,1.000000
ns3,30.0,112,0,0,0,1,84,40,1.000000
ns3,30.0,113,1,0,1,1,85,41,1.000000
ns3,30.0,114,1,1,0,1,86,41,1.000000
ns3,30.0,115,1,0,1,1,87,42,1.000000
ns3,30.0,116,1,1,0,1,88,42,1.000000
ns3,30.0,117,1,1,0,1,89,42,1.000000
ns3,30.0,118,1,1,0,1,90,42,1.000000
ns3,30.0,119,1,0,1,1,91,43,1.000000
ns3,30.0,120,1,0,1,1,92,44,1.000000
ns3,30.0,121,0,1,0,1,92,44,1.000000
ns3,30.0,122,0,0,0,1,92,44,1.000000
ns3,30.0,123,1,1,0,1,93,44,1.000000
ns3,30.0,124,1,0,1,1,94,45,1.000000
ns3,30.0,125,1,0,1,1,95,46,1.000000
