engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,30.0,1,1,1,0,0,1,0,0.000000
ns3,30.0,2,1,1,0,0,2,0,0.000000
ns3,30.0,3,1,1,0,0,3,0,0.000000
ns3,30.0,4,1,1,0,0,4,0,0.000000
ns3,30.0,5,1,1,0,0,5,0,0.000000
ns3,30.0,6,1,1,0,0,6,0,0.000000
ns3,30.0,7,1,1,0,0,7,0,0.000000
ns3,30.0,8,1,1,0,0,8,0,0.000000
ns3,30.0,9,1,1,0,0,9,0,0.000000
ns3,30.0,10,1,1,0,0,10,0,0.000000
ns3,30.0,11,1,0,1,1,11,1,0.649506
ns3,30.0,12,1,1,0,1,12,1,0.648004
ns3,30.0,13,1,1,0,1,13,1,0.646742
ns3,30.0,14,1,1,0,1,14,1,0.645665
ns3,30.0,15,1,1,0,1,15,1,0.644736
ns3,30.0,16,1,1,0,1,16,1,0.643926
ns3,30.0,17,1,1,0,1,17,1,0.643214
ns3,30.0,18,1,1,0,1,18,1,0.642583
ns3,30.0,19,1,1,0,1,19,1,0.642020
ns3,30.0,20,1,1,0,1,20,1,0.641514
ns3,30.0,21,1,1,0,1,21,1,0.641058
ns3,30.0,22,1,0,1,1,22,2,0.877154
ns3,30.0,23,1,1,0,1,23,2,0.876603
ns3,30.0,24,1,1,0,1,24,2,0.876099
ns3,30.0,25,1,1,0,1,25,2,0.875636
ns3,30.0,26,1,1,0,1,26,2,0.875208
ns3,30.0,27,1,1,0,1,27,2,0.874813
ns3,30.0,28,1,1,0,1,28,2,0.874446
ns3,30.0,29,1,1,0,1,29,2,0.874105
ns3,30.0,30,1,1,0,1,30,2,0.873787
ns3,30.0,31,1,1,0,1,31,2,0.873490
ns3,30.0,32,0,1,0,1,31,2,0.873490
ns3,30.0,33,1,1,0,1,32,2,0.873211
ns3,30.0,34,1,1,0,1,33,2,0.872950
ns3,30.0,35,1,1,0,1,34,2,0.872704
ns3,30.0,36,1,1,0,1,35,2,0.872472
ns3,30.0,37,1,0,1,1,36,3,0.956387
ns3,30.0,38,1,1,0,1,37,3,0.956222
ns3,30.0,39,1,1,0,1,38,3,0.956065
ns3,30.0,40,1,1,0,1,39,3,0.955916
ns3,30.0,41,1,1,0,1,40,3,0.955775
ns3,30.0,42,1,1,0,1,41,3,0.955640
ns3,30.0,43,1,1,0,1,42,3,0.955512
ns3,30.0,44,1,1,0,1,43,3,0.955390
