engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,45.0,102,0,0,0,1,78,61,1.000000
ns3,45.0,103,0,0,0,1,78,61,1.000000
ns3,45.0,104,0,0,0,1,78,61,1.000000
ns3,45.0,105,1,0,1,1,79,62,1.000000
ns3,45.0,106,1,1,0,1,80,62,1.000000
ns3,45.0,107,0,0,0,1,80,62,1.000000
ns3,45.0,108,0,0,0,1,80,62,1.000000
ns3,45.0,109,1,0,1,1,81,63,1.000000
ns3,45.0,110,1,0,1,1,82,64,1.000000
ns3,45.0,111,1,0,1,1,83,65,1.000000
ns3,45.0,112,1,1,0,1,84,65,1.000000
ns3,45.0,113,0,0,0,1,84,65,1.000000
ns3,45.0,114,1,0,1,1,85,66,1.000000
ns3,45.0,115,1,0,1,1,86,67,1.000000
ns3,45.0,116,1,0,1,1,87,68,1.000000
ns3,45.0,117,1,0,1,1,88,69,1.000000
ns3,45.0,118,0,1,0,1,88,69,1.000000
ns3,45.0,119,1,1,0,1,89,69,1.000000
ns3,45.0,120,0,0,0,1,89,69,1.000000
ns3,45.0,121,0,0,0,1,89,69,1.000000
ns3,45.0,122,1,0,1,1,90,70,1.000000
ns3,45.0,123,1,0,1,1,91,71,1.000000
ns3,45.0,124,1,1,0,1,92,71,1.000000
ns3,45.0,125,1,0,1,1,93,72,1.000000
ns3,45.0,126,1,0,1,1,94,73,1.000000
ns3,45.0,127,1,1,0,1,95,73,1.000000
ns3,45.0,128,1,0,1,1,96,74,1.000000
ns3,45.0,129,1,0,1,1,97,75,1.000000
ns3,45.0,130,0,1,0,1,97,75,1.000000
ns3,45.0,131,1,1,0,1,98,75,1.000000
ns3,45.0,132,0,0,0,1,98,75,1.000000
ns3,45.0,133,1,0,1,1,99,76,1.000000
ns3,45.0,134,1,0,1,1,100,77,1.000000
ns3,45.0,135,1,1,0,1,101,77,1.000000
ns3,45.0,136,1,0,1,1,102,78,1.000000
ns3,45.0,137,1,0,1,1,103,79,1.000000
ns3,45.0,138,0,0,0,1,103,79,1.000000
ns3,45.0,139,1,0,1,1,104,80,1.000000
ns3,45.0,140,1,1,0,1,105,80,1.000000
ns3,45.0,141,1,0,1,1,106,81,1.000000
ns3,45.0,142,1,0,1,1,107,82,1.000000
ns3,45.0,143,1,0,1,1,108,83,1.000000
ns3,45.0,144,1,0,1,1,109,84,1.000000
ns3,45.0,145,1,1,0,1,110,84,1.000000
ns3,45.0,146,1,0,1,1,111,85,1.000000
ns3,45.0,147,1,0,1,1,112,86,1.000000
ns3,45.0,148,0,0,0,1,112,86,1.000000
ns3,45.0,149,1,0,1,1,113,87,1.000000
ns3,45.0,150,1,0,1,1,114,88,1.000000
ns3,45.0,151,0,0,0,1,114,88,1.000000
ns3,45.0,152,0,0,0,1,114,88,1.000000
ns3,45.0,153,1,0,1,1,115,89,1.000000
ns3,45.0,154,1,0,1,1,116,90,1.000000
ns3,45.0,155,1,1,0,1,117,90,1.000000
ns3,45.0,156,0,0,0,1,117,90,1.000000
ns3,45.0,157,0,0,0,1,117,90,1.000000
ns3,45.0,158,1,0,1,1,118,91,1.000000
ns3,45.0,159,1,1,0,1,119,91,1.000000
ns3,45.0,160,0,0,0,1,119,91,1.000000
