engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,90.0,83,1,0,1,1,83,60,1.000000
ns3,90.0,84,1,1,0,1,84,60,1.000000
ns3,90.0,85,1,0,1,1,85,61,1.000000
ns3,90.0,86,1,1,0,1,86,61,1.000000
ns3,90.0,87,1,0,1,1,87,62,1.000000
ns3,90.0,88,1,0,1,1,88,63,1.000000
ns3,90.0,89,1,0,1,1,89,64,1.000000
ns3,90.0,90,1,0,1,1,90,65,1.000000
ns3,90.0,91,1,0,1,1,91,66,1.000000
ns3,90.0,92,1,0,1,1,92,67,1.000000
ns3,90.0,93,1,0,1,1,93,68,1.000000
ns3,90.0,94,1,0,1,1,94,69,1.000000
ns3,90.0,95,1,1,0,1,95,69,1.000000
ns3,90.0,96,1,0,1,1,96,70,1.000000
ns3,90.0,97,1,0,1,1,97,71,1.000000
ns3,90.0,98,1,1,0,1,98,71,1.000000
ns3,90.0,99,1,0,1,1,99,72,1.000000
ns3,90.0,100,1,1,0,1,100,72,1.000000
ns3,90.0,101,1,1,0,1,101,72,1.000000
ns3,90.0,102,0,1,0,1,101,72,1.000000
ns3,90.0,103,1,0,1,1,102,73,1.000000
ns3,90.0,104,1,1,0,1,103,73,1.000000
ns3,90.0,105,1,0,1,1,104,74,1.000000
ns3,90.0,106,1,1,0,1,105,74,1.000000
ns3,90.0,107,1,0,1,1,106,75,1.000000
ns3,90.0,108,1,0,1,1,107,76,1.000000
ns3,90.0,109,1,0,1,1,108,77,1.000000
ns3,90.0,110,1,1,0,1,109,77,1.000000
ns3,90.0,111,1,0,1,1,110,78,1.000000
ns3,90.0,112,1,0,1,1,111,79,1.000000
ns3,90.0,113,1,0,1,1,112,80,1.000000
ns3,90.0,114,1,0,1,1,113,81,1.000000
ns3,90.0,115,1,0,1,1,114,82,1.000000
ns3,90.0,116,1,1,0,1,115,82,1.000000
ns3,90.0,117,1,1,0,1,116,82,1.000000
ns3,90.0,118,1,0,1,1,117,83,1.000000
ns3,90.0,119,1,0,1,1,118,84,1.000000
ns3,90.0,120,1,1,0,1,119,84,1.000000
ns3,90.0,121,1,0,1,1,120,85,1.000000
ns3,90.0,122,1,1,0,1,121,85,1.000000
ns3,90.0,123,1,0,1,1,122,86,1.000000
ns3,90.0,124,1,0,1,1,123,87,1.000000
ns3,90.0,125,1,1,0,1,124,87,1.000000
ns3,90.0,126,1,0,1,1,125,88,1.000000
ns3,90.0,127,1,0,1,1,126,89,1.000000
ns3,90.0,128,1,1,0,1,127,89,1.000000
ns3,90.0,129,1,1,0,1,128,89,1.000000
ns3,90.0,130,1,0,1,1,129,90,1.000000
ns3,90.0,131,1,0,1,1,130,91,1.000000
ns3,90.0,132,1,0,1,1,131,92,1.000000
ns3,90.0,133,1,1,0,1,132,92,1.000000
ns3,90.0,134,1,0,1,1,133,93,1.000000
ns3,90.0,135,1,0,1,1,134,94,1.000000
ns3,90.0,136,1,0,1,1,135,95,1.000000
ns3,90.0,137,1,1,0,1,136,95,1.000000
ns3,90.0,138,1,1,0,1,137,95,1.000000
ns3,90.0,139,1,0,1,1,138,96,1.000000
ns3,90.0,140,1,0,1,1,139,97,1.000000
ns3,90.0,141,1,0,1,1,140,98,1.000000
ns3,90.0,142,1,0,1,1,141,99,1.000000
ns3,90.0,143,1,1,0,1,142,99,1.000000
ns3,90.0,144,1,0,1,1,143,100,1.000000
ns3,90.0,145,1,1,0,1,144,100,1.000000
ns3,90.0,146,1,0,1,1,145,101,1.000000
ns3,90.0,147,1,0,1,1,146,102,1.000000
ns3,90.0,148,1,0,1,1,147,103,1.000000
ns3,90.0,149,1,1,0,1,148,103,1.000000
ns3,90.0,150,1,0,1,1,149,104,1.000000
ns3,90.0,151,1,0,1,1,150,105,1.000000
ns3,90.0,152,1,0,1,1,151,106,1.000000
ns3,90.0,153,1,1,0,1,152,106,1.000000
ns3,90.0,154,1,1,0,1,153,106,1.000000
ns3,90.0,155,1,0,1,1,154,107,1.000000
ns3,90.0,156,1,0,1,1,155,108,1.000000
ns3,90.0,157,1,1,0,1,156,108,1.000000
ns3,90.0,158,1,0,1,1,157,109,1.000000
ns3,90.0,159,1,0,1,1,158,110,1.000000
ns3,90.0,160,1,1,0,1,159,110,1.000000
ns3,90.0,161,1,0,1,1,160,111,1.000000
ns3,90.0,162,1,0,1,1,161,112,1.000000
ns3,90.0,163,1,0,1,1,162,113,1.000000
ns3,90.0,164,1,0,1,1,163,114,1.000000
ns3,90.0,165,1,0,1,1,164,115,1.000000
ns3,90.0,166,1,0,1,1,165,116,1.000000
ns3,90.0,167,1,0,1,1,166,117,1.000000
ns3,90.0,168,1,1,0,1,167,117,1.000000
ns3,90.0,169,1,0,1,1,168,118,1.000000
ns3,90.0,170,1,0,1,1,169,119,1.000000
ns3,90.0,171,1,0,1,1,170,120,1.000000
ns3,90.0,172,1,0,1,1,171,121,1.000000
ns3,90.0,173,1,0,1,1,172,122,1.000000
ns3,90.0,174,1,0,1,1,173,123,1.000000
ns3,90.0,175,1,0,1,1,174,124,1.000000
ns3,90.0,176,1,1,0,1,175,124,1.000000
ns3,90.0,177,1,0,1,1,176,125,1.000000
ns3,90.0,178,1,0,1,1,177,126,1.000000
ns3,90.0,179,1,0,1,1,178,127,1.000000
ns3,90.0,180,1,0,1,1,179,128,1.000000
ns3,90.0,181,1,0,1,1,180,129,1.000000
ns3,90.0,182,1,0,1,1,181,130,1.000000
ns3,90.0,183,1,0,1,1,182,131,1.000000
ns3,90.0,184,1,1,0,1,183,131,1.000000
ns3,90.0,185,1,1,0,1,184,131,1.000000
ns3,90.0,186,1,0,1,1,185,132,1.000000
ns3,90.0,187,1,0,1,1,186,133,1.000000
ns3,90.0,188,1,0,1,1,187,134,1.000000
ns3,90.0,189,1,0,1,1,188,135,1.000000
ns3,90.0,190,1,0,1,1,189,136,1.000000
ns3,90.0,191,1,1,0,1,190,136,1.000000
ns3,90.0,192,1,0,1,1,191,137,1.000000
ns3,90.0,193,1,1,0,1,192,137,1.000000
ns3,90.0,194,1,0,1,1,193,138,1.000000
ns3,90.0,195,1,0,1,1,194,139,1.000000
ns3,90.0,196,1,0,1,1,195,140,1.000000
ns3,90.0,197,1,0,1,1,196,141,1.000000
ns3,90.0,198,1,0,1,1,197,142,1.000000
ns3,90.0,199,1,1,0,1,198,142,1.000000
ns3,90.0,200,0,0,0,1,198,142,1.000000
