engine,distance_m,round,bob_received,eve_received,secure_round,key_secure_after_round,cumulative_bob_rx,cumulative_secure_rounds,cumulative_equivocation
ns3,40.0,198,1,0,1,1,188,104,1.000000
ns3,40.0,199,1,0,1,1,189,105,1.000000
ns3,40.0,200,1,0,1,1,190,106,1.000000
ns3,40.0,201,1,1,0,1,191,106,1.000000
ns3,40.0,202,1,0,1,1,192,107,1.000000
ns3,40.0,203,1,0,1,1,193,108,1.000000
ns3,40.0,204,0,1,0,1,193,108,1.000000
ns3,40.0,205,1,0,1,1,194,109,1.000000
ns3,40.0,206,1,0,1,1,195,110,1.000000
ns3,40.0,207,1,0,1,1,196,111,1.000000
ns3,40.0,208,1,0,1,1,197,112,1.000000
ns3,40.0,209,1,1,0,1,198,112,1.000000
ns3,40.0,210,1,0,1,1,199,113,1.000000
ns3,40.0,211,1,1,0,1,200,113,1.000000
ns3,40.0,212,1,0,1,1,201,114,1.000000
ns3,40.0,213,1,0,1,1,202,115,1.000000
ns3,40.0,214,1,1,0,1,203,115,1.000000
ns3,40.0,215,1,0,1,1,204,116,1.000000
ns3,40.0,216,1,0,1,1,205,117,1.000000
ns3,40.0,217,1,0,1,1,206,118,1.000000
ns3,40.0,218,1,1,0,1,207,118,1.000000
ns3,40.0,219,1,0,1,1,208,119,1.000000
ns3,40.0,220,1,1,0,1,209,119,1.000000
ns3,40.0,221,1,1,0,1,210,119,1.000000
ns3,40.0,222,1,1,0,1,211,119,1.000000
ns3,40.0,223,0,1,0,1,211,119,1.000000
ns3,40.0,224,1,0,1,1,212,120,1.000000
ns3,40.0,225,1,1,0,1,213,120,1.000000
ns3,40.0,226,1,0,1,1,214,121,1.000000
ns3,40.0,227,1,1,0,1,215,121,1.000000
ns3,40.0,228,1,0,1,1,216,122,1.000000
ns3,40.0,229,1,0,1,1,217,123,1.000000
ns3,40.0,230,1,0,1,1,218,124,1.000000
ns3,40.0,231,1,0,1,1,219,125,1.000000
ns3,40.0,232,1,1,0,1,220,125,1.000000
ns3,40.0,233,1,1,0,1,221,125,1.000000
ns3,40.0,234,1,1,0,1,222,125,1.000000
ns3,40.0,235,1,0,1,1,223,126,1.000000
ns3,40.0,236,1,1,0,1,224,126,1.000000
ns3,40.0,237,1,1,0,1,225,126,1.000000
ns3,40.0,238,1,1,0,1,226,126,1.000000
ns3,40.0,239,1,0,1,1,227,127,1.000000
ns3,40.0,240,1,1,0,1,228,127,1.000000
ns3,40.0,241,1,1,0,1,229,127,1.000000
ns3,40.0,242,1,0,1,1,230,128,1.000000
ns3,40.0,243,1,0,1,1,231,129,1.000000
ns3,40.0,244,1,0,1,1,232,130,1.000000
ns3,40.0,245,1,1,0,1,233,130,1.000000
ns3,40.0,246,1,1,0,1,234,130,1.000000
ns3,40.0,247,1,1,0,1,235,130,1.000000
ns3,40.0,248,1,0,1,1,236,131,1.000000
ns3,40.0,249,1,1,0,1,237,131,1.000000
ns3,40.0,250,1,1,0,1,238,131,1.000000
ns3,40.0,251,1,1,0,1,239,131,1.000000
ns3,40.0,252,1,0,1,1,240,132,1.000000
ns3,40.0,253,1,1,0,1,241,132,1.000000
ns3,40.0,254,1,1,0,1,242,132,1.000000
ns3,40.0,255,1,0,1,1,243,133,1.000000
ns3,40.0,256,1,0,1,1,244,134,1.000000
ns3,40.0,257,1,0,1,1,245,135,1.000000
ns3,40.0,258,1,1,0,1,246,135,1.000000
ns3,40.0,259,1,0,1,1,247,136,1.000000
ns3,40.0,260,1,1,0,1,248,136,1.000000
ns3,40.0,261,1,0,1,1,249,137,1.000000
ns3,40.0,262,1,1,0,1,250,137,1.000000
ns3,40.0,263,1,1,0,1,251,137,1.000000
ns3,40.0,264,1,1,0,1,252,137,1.000000
ns3,40.0,265,1,1,0,1,253,137,1.000000
ns3,40.0,266,1,0,1,1,254,138,1.000000
ns3,40.0,267,1,1,0,1,255,138,1.000000
ns3,40.0,268,1,0,1,1,256,139,1.000000
ns3,40.0,269,1,1,0,1,257,139,1.000000
ns3,40.0,270,1,1,0,1,258,139,1.000000
ns3,40.0,271,1,1,0,1,259,139,1.000000
ns3,40.0,272,1,0,1,1,260,140,1.000000
ns3,40.0,273,1,1,0,1,261,140,1.000000
ns3,40.0,274,1,0,1,1,262,141,1.000000
ns3,40.0,275,1,0,1,1,263,142,1.000000
ns3,40.0,276,1,1,0,1,264,142,1.000000
ns3,40.0,277,1,1,0,1,265,142,1.000000
ns3,40.0,278,1,0,1,1,266,143,1.000000
ns3,40.0,279,1,1,0,1,267,143,1.000000
ns3,40.0,280,1,1,0,1,268,143,1.000000
ns3,40.0,281,1,0,1,1,269,144,1.000000
ns3,40.0,282,1,1,0,1,270,144,1.000000
ns3,40.0,283,1,1,0,1,271,144,1.000000
ns3,40.0,284,1,0,1,1,272,145,1.000000
ns3,40.0,285,1,0,1,1,273,146,1.000000
ns3,40.0,286,0,0,0,1,273,146,1.000000
ns3,40.0,287,1,1,0,1,274,146,1.000000
ns3,40.0,288,1,1,0,1,275,146,1.000000
ns3,40.0,289,0,0,0,1,275,146,1.000000
ns3,40.0,290,1,0,1,1,276,147,1.000000
ns3,40.0,291,1,0,1,1,277,148,1.000000
ns3,40.0,292,1,1,0,1,278,148,1.000000
ns3,40.0,293,1,0,1,1,279,149,1.000000
ns3,40.0,294,1,1,0,1,280,149,1.000000
ns3,40.0,295,1,0,1,1,281,150,1.000000
ns3,40.0,296,0,0,0,1,281,150,1.000000
ns3,40.0,297,1,1,0,1,282,150,1.000000
ns3,40.0,298,1,0,1,1,283,151,1.000000
ns3,40.0,299,1,0,1,1,284,152,1.000000
ns3,40.0,300,1,1,0,1,285,152,1.000000
ns3,40.0,301,1,0,1,1,286,153,1.000000
ns3,40.0,302,1,1,0,1,287,153,1.000000
ns3,40.0,303,1,0,1,1,288,154,1.000000
ns3,40.0,304,1,1,0,1,289,154,1.000000
ns3,40.0,305,1,0,1,1,290,155,1.000000
ns3,40.0,306,1,0,1,1,291,156,1.000000
ns3,40.0,307,1,0,1,1,292,157,1.000000
ns3,40.0,308,1,0,1,1,293,158,1.000000
ns3,40.0,309,0,1,0,1,293,158,1.000000
ns3,40.0,310,1,1,0,1,294,158,1.000000
ns3,40.0,311,1,1,0,1,295,158,1.000000
ns3,40.0,312,1,0,1,1,296,159,1.000000
ns3,40.0,313,1,0,1,1,297,160,1.000000
ns3,40.0,314,1,1,0,1,298,160,1.000000
ns3,40.0,315,1,0,1,1,299,161,1.000000
ns3,40.0,316,1,1,0,1,300,161,1.000000
ns3,40.0,317,1,0,1,1,301,162,1.000000
ns3,40.0,318,1,0,1,1,302,163,1.000000
ns3,40.0,319,0,0,0,1,302,163,1.000000
ns3,40.0,320,1,0,1,1,303,164,1.000000
ns3,40.0,321,1,0,1,1,304,165,1.000000
ns3,40.0,322,1,0,1,1,305,166,1.000000
ns3,40.0,323,1,0,1,1,306,167,1.000000
ns3,40.0,324,1,0,1,1,307,168,1.000000
ns3,40.0,325,1,0,1,1,308,169,1.000000
ns3,40.0,326,1,1,0,1,309,169,1.000000
ns3,40.0,327,1,1,0,1,310,169,1.000000
ns3,40.0,328,1,0,1,1,311,170,1.000000
ns3,40.0,329,1,1,0,1,312,170,1.000000
ns3,40.0,330,1,0,1,1,313,171,1.000000
ns3,40.0,331,1,1,0,1,314,171,1.000000
ns3,40.0,332,0,1,0,1,314,171,1.000000
ns3,40.0,333,1,0,1,1,315,172,1.000000
ns3,40.0,334,0,1,0,1,315,172,1.000000
ns3,40.0,335,1,1,0,1,316,172,1.000000
ns3,40.0,336,1,1,0,1,317,172,1.000000
ns3,40.0,337,1,1,0,1,318,172,1.000000
ns3,40.0,338,1,1,0,1,319,172,1.000000
ns3,40.0,339,1,0,1,1,320,173,1.000000
ns3,40.0,340,1,0,1,1,321,174,1.000000
ns3,40.0,341,1,1,0,1,322,174,1.000000
ns3,40.0,342,1,0,1,1,323,175,1.000000
ns3,40.0,343,1,0,1,1,324,176,1.000000
ns3,40.0,344,1,1,0,1,325,176,1.000000
ns3,40.0,345,1,0,1,1,326,177,1.000000
ns3,40.0,346,1,1,0,1,327,177,1.000000
ns3,40.0,347,1,1,0,1,328,177,1.000000
ns3,40.0,348,0,1,0,1,328,177,1.000000
ns3,40.0,349,1,1,0,1,329,177,1.000000
ns3,40.0,350,1,1,0,1,330,177,1.000000
ns3,40.0,351,1,1,0,1,331,177,1.000000
ns3,40.0,352,1,1,0,1,332,177,1.000000
ns3,40.0,353,0,0,0,1,332,177,1.000000
ns3,40.0,354,1,1,0,1,333,177,1.000000
ns3,40.0,355,1,0,1,1,334,178,1.000000
ns3,40.0,356,1,0,1,1,335,179,1.000000
ns3,40.0,357,1,0,1,1,336,180,1.000000
ns3,40.0,358,1,0,1,1,337,181,1.000000
ns3,40.0,359,1,0,1,1,338,182,1.000000
ns3,40.0,360,1,1,0,1,339,182,1.000000
ns3,40.0,361,0,1,0,1,339,182,1.000000
ns3,40.0,362,1,1,0,1,340,182,1.000000
ns3,40.0,363,1,1,0,1,341,182,1.000000
ns3,40.0,364,1,0,1,1,342,183,1.000000
ns3,40.0,365,1,1,0,1,343,183,1.000000
ns3,40.0,366,1,0,1,1,344,184,1.000000
ns3,40.0,367,1,1,0,1,345,184,1.000000
ns3,40.0,368,1,1,0,1,346,184,1.000000
ns3,40.0,369,1,1,0,1,347,184,1.000000
ns3,40.0,370,1,1,0,1,348,184,1.000000
ns3,40.0,371,1,0,1,1,349,185,1.000000
ns3,40.0,372,1,1,0,1,350,185,1.000000
ns3,40.0,373,1,0,1,1,351,186,1.000000
ns3,40.0,374,1,0,1,1,352,187,1.000000
ns3,40.0,375,1,1,0,1,353,187,1.000000
ns3,40.0,376,1,1,0,1,354,187,1.000000
ns3,40.0,377,1,0,1,1,355,188,1.000000
ns3,40.0,378,1,1,0,1,356,188,1.000000
ns3,40.0,379,0,0,0,1,356,188,1.000000
ns3,40.0,380,1,0,1,1,357,189,1.000000
ns3,40.0,381,1,0,1,1,358,190,1.000000
ns3,40.0,382,1,0,1,1,359,191,1.000000
ns3,40.0,383,1,0,1,1,360,192,1.000000
ns3,40.0,384,1,0,1,1,361,193,1.000000
ns3,40.0,385,1,1,0,1,362,193,1.000000
ns3,40.0,386,1,0,1,1,363,194,1.000000
ns3,40.0,387,1,1,0,1,364,194,1.000000
ns3,40.0,388,0,1,0,1,364,194,1.000000
ns3,40.0,389,1,0,1,1,365,195,1.000000
ns3,40.0,390,1,0,1,1,366,196,1.000000
ns3,40.0,391,1,1,0,1,367,196,1.000000
ns3,40.0,392,1,0,1,1,368,197,1.000000
ns3,40.0,393,1,1,0,1,369,197,1.000000
ns3,40.0,394,1,0,1,1,370,198,1.000000
ns3,40.0,395,1,0,1,1,371,199,1.000000
ns3,40.0,396,1,0,1,1,372,200,1.000000
ns3,40.0,397,1,1,0,1,373,200,1.000000
ns3,40.0,398,1,1,0,1,374,200,1.000000
ns3,40.0,399,1,0,1,1,375,201,1.000000
ns3,40.0,400,1,0,1,1,376,202,1.000000
